datetime,lat,lon,ele
2025-09-04T14:04:07,37.031703,-83.18208,479.7
2025-09-04T14:04:08,37.031699,-83.18208,511.6
2025-09-04T14:04:11,37.031746,-83.182117,511.0
2025-09-04T14:04:12,37.031754,-83.182148,511.4
2025-09-04T14:04:13,37.031751,-83.182186,511.1
2025-09-04T14:04:15,37.031703,-83.182274,511.0
2025-09-04T14:04:17,37.031611,-83.182377,511.1
2025-09-04T14:04:18,37.031565,-83.182432,511.8
2025-09-04T14:04:21,37.031412,-83.182595,512.8
2025-09-04T14:04:22,37.031344,-83.182645,513.5
2025-09-04T14:04:27,37.031065,-83.182948,516.7
2025-09-04T14:04:28,37.031007,-83.183011,518.2
2025-09-04T14:04:32,37.030804,-83.183203,520.9
2025-09-04T14:04:33,37.030778,-83.183239,521.4
2025-09-04T14:04:34,37.030769,-83.183278,521.9
2025-09-04T14:04:36,37.030802,-83.183354,524.0
2025-09-04T14:04:37,37.030851,-83.183362,523.3
2025-09-04T14:04:38,37.030902,-83.183348,523.6
2025-09-04T14:04:44,37.031489,-83.183092,521.6
2025-09-04T14:04:46,37.031784,-83.182983,521.3
2025-09-04T14:04:47,37.031944,-83.182935,521.1
2025-09-04T14:04:48,37.032105,-83.182875,521.0
2025-09-04T14:04:49,37.032268,-83.182817,520.1
2025-09-04T14:04:50,37.032427,-83.182735,520.0
2025-09-04T14:04:51,37.032575,-83.182633,519.7
2025-09-04T14:04:53,37.032859,-83.182373,521.9
2025-09-04T14:04:55,37.033096,-83.182097,524.0
2025-09-04T14:04:57,37.033337,-83.181858,524.5
2025-09-04T14:04:58,37.033476,-83.181748,525.1
2025-09-04T14:05:01,37.033905,-83.181483,527.3
2025-09-04T14:05:03,37.034179,-83.181283,528.8
2025-09-04T14:05:05,37.03442,-83.181047,531.1
2025-09-04T14:05:06,37.034529,-83.180913,532.5
2025-09-04T14:05:07,37.034625,-83.180766,533.4
2025-09-04T14:05:08,37.034706,-83.180616,534.1
2025-09-04T14:05:10,37.034845,-83.180292,536.3
2025-09-04T14:05:13,37.035027,-83.179773,539.4
2025-09-04T14:05:14,37.035098,-83.179599,540.4
2025-09-04T14:05:16,37.035267,-83.179271,542.1
2025-09-04T14:05:17,37.035368,-83.179123,543.0
2025-09-04T14:05:18,37.035477,-83.178986,544.0
2025-09-04T14:05:21,37.035821,-83.178615,546.5
2025-09-04T14:05:23,37.036043,-83.178394,547.5
2025-09-04T14:05:25,37.036227,-83.178186,548.5
2025-09-04T14:05:27,37.036346,-83.178084,548.5
2025-09-04T14:05:28,37.036384,-83.178072,548.6
2025-09-04T14:05:29,37.036422,-83.178066,549.0
2025-09-04T14:05:31,37.036451,-83.178119,548.4
2025-09-04T14:05:33,37.036488,-83.178158,548.6
2025-09-04T14:05:42,37.036521,-83.178248,549.6
2025-09-04T14:05:43,37.036523,-83.178257,550.1
2025-09-04T14:06:00,37.036539,-83.17843,555.0
2025-09-04T14:06:01,37.036535,-83.178447,555.1
2025-09-04T14:06:04,37.036524,-83.178508,555.4
2025-09-04T14:06:13,37.03653,-83.178639,556.8
2025-09-04T14:06:14,37.03653,-83.178651,556.6
2025-09-04T14:06:18,37.036552,-83.17871,559.3
2025-09-04T14:06:21,37.036596,-83.178739,563.7
2025-09-04T14:06:24,37.036647,-83.178759,564.4
2025-09-04T14:06:25,37.036673,-83.178765,564.8
2025-09-04T14:06:31,37.036763,-83.178788,566.0
2025-09-04T14:06:35,37.03682,-83.178784,569.4
2025-09-04T14:06:45,37.036859,-83.178768,573.5
2025-09-04T14:06:46,37.036862,-83.178765,573.2
2025-09-04T14:06:51,37.036955,-83.178716,573.3
2025-09-04T14:06:55,37.037013,-83.17864,574.4
2025-09-04T14:06:56,37.037029,-83.178618,574.4
2025-09-04T14:07:03,37.037172,-83.178489,578.5
2025-09-04T14:07:05,37.037196,-83.178457,581.6
2025-09-04T14:07:06,37.037208,-83.178439,583.2
2025-09-04T14:07:13,37.037313,-83.178259,594.8
2025-09-04T14:07:15,37.037354,-83.178209,595.5
2025-09-04T14:07:16,37.037373,-83.17819,596.9
2025-09-04T14:07:20,37.037427,-83.17808,598.2
2025-09-04T14:07:25,37.037469,-83.177934,598.4
2025-09-04T14:07:26,37.037484,-83.177899,598.1
2025-09-04T14:07:27,37.0375,-83.17787,598.8
2025-09-04T14:07:29,37.037549,-83.17783,599.3
2025-09-04T14:07:31,37.037597,-83.177821,598.3
2025-09-04T14:07:35,37.037719,-83.177828,599.4
2025-09-04T14:07:36,37.037748,-83.177829,600.2
2025-09-04T14:07:39,37.037835,-83.177824,600.3
2025-09-04T14:07:43,37.037876,-83.177801,601.3
2025-09-04T14:07:47,37.038005,-83.177773,599.7
2025-09-04T14:07:48,37.038038,-83.177767,599.8
2025-09-04T14:07:55,37.038228,-83.177701,602.2
2025-09-04T14:07:57,37.038282,-83.177673,601.8
2025-09-04T14:07:58,37.03831,-83.177658,601.7
2025-09-04T14:08:04,37.038458,-83.177524,603.9
2025-09-04T14:08:07,37.038537,-83.177433,602.4
2025-09-04T14:08:08,37.03856,-83.177402,601.8
2025-09-04T14:08:13,37.038671,-83.177205,605.4
2025-09-04T14:08:17,37.038756,-83.177089,606.5
2025-09-04T14:08:18,37.038771,-83.177073,607.2
2025-09-04T14:08:21,37.0388,-83.177062,607.3
2025-09-04T14:08:23,37.038845,-83.177079,606.8
2025-09-04T14:08:25,37.038886,-83.177128,605.7
2025-09-04T14:08:28,37.038926,-83.177217,605.3
2025-09-04T14:08:29,37.038935,-83.177237,604.0
2025-09-04T14:08:38,37.039059,-83.177519,605.4
2025-09-04T14:08:39,37.039069,-83.177549,605.8
2025-09-04T14:08:44,37.039132,-83.177673,607.2
2025-09-04T14:08:48,37.039196,-83.177725,607.4
2025-09-04T14:08:49,37.03922,-83.177737,607.4
2025-09-04T14:08:53,37.039308,-83.177775,605.0
2025-09-04T14:08:59,37.039384,-83.177835,603.2
2025-09-04T14:09:00,37.03939,-83.177837,603.2
2025-09-04T14:09:04,37.03958,-83.177889,605.9
2025-09-04T14:09:05,37.039603,-83.1779,606.1
2025-09-04T14:09:07,37.039655,-83.177931,606.1
2025-09-04T14:09:14,37.039847,-83.178012,609.7
2025-09-04T14:09:15,37.039873,-83.178029,609.0
2025-09-04T14:09:21,37.040035,-83.178101,608.2
2025-09-04T14:09:25,37.040085,-83.178111,609.4
2025-09-04T14:09:26,37.040096,-83.178112,609.5
2025-09-04T14:09:37,37.040279,-83.178162,612.6
2025-09-04T14:09:38,37.04029,-83.178165,612.3
2025-09-04T14:09:39,37.040341,-83.178183,611.0
2025-09-04T14:09:46,37.040433,-83.178164,612.7
2025-09-04T14:09:47,37.040463,-83.178155,613.0
2025-09-04T14:09:53,37.040641,-83.178089,612.0
2025-09-04T14:09:57,37.040707,-83.178083,613.9
2025-09-04T14:09:58,37.040735,-83.178086,613.6
2025-09-04T14:10:03,37.041006,-83.17807,610.5
2025-09-04T14:10:07,37.041189,-83.178037,607.2
2025-09-04T14:10:08,37.041226,-83.17803,606.7
2025-09-04T14:10:17,37.041481,-83.178018,605.4
2025-09-04T14:10:18,37.041501,-83.178015,605.6
2025-09-04T14:10:34,37.041682,-83.177982,605.5
2025-09-04T14:10:35,37.041692,-83.177985,605.2
2025-09-04T14:10:42,37.041818,-83.178014,601.8
2025-09-04T14:10:44,37.041885,-83.17802,601.4
2025-09-04T14:10:45,37.041912,-83.178014,600.6
2025-09-04T14:10:49,37.041961,-83.178011,600.3
2025-09-04T14:10:54,37.042018,-83.178067,599.7
2025-09-04T14:10:55,37.04203,-83.178085,600.0
2025-09-04T14:11:04,37.042138,-83.178246,599.9
2025-09-04T14:11:05,37.042147,-83.17826,600.1
2025-09-04T14:11:13,37.042208,-83.178341,601.8
2025-09-04T14:11:17,37.04224,-83.178404,602.4
2025-09-04T14:11:18,37.042247,-83.178421,602.5
2025-09-04T14:11:22,37.042291,-83.178479,603.0
2025-09-04T14:11:27,37.042329,-83.178575,603.9
2025-09-04T14:11:28,37.042336,-83.178594,604.3
2025-09-04T14:11:31,37.04236,-83.178649,605.9
2025-09-04T14:11:37,37.042427,-83.178737,608.4
2025-09-04T14:11:38,37.042437,-83.178749,608.4
2025-09-04T14:11:47,37.042515,-83.178893,609.0
2025-09-04T14:11:48,37.042521,-83.178912,609.1
2025-09-04T14:11:57,37.042597,-83.179082,612.1
2025-09-04T14:11:58,37.042608,-83.179102,612.3
2025-09-04T14:12:00,37.042634,-83.17914,612.8
2025-09-04T14:12:02,37.042671,-83.179172,612.3
2025-09-04T14:12:05,37.04273,-83.179195,612.1
2025-09-04T14:12:07,37.042767,-83.179197,613.2
2025-09-04T14:12:08,37.042782,-83.179195,613.4
2025-09-04T14:12:13,37.042892,-83.179159,614.4
2025-09-04T14:12:18,37.042962,-83.179105,615.7
2025-09-04T14:12:19,37.042983,-83.17909,615.4
2025-09-04T14:12:23,37.043043,-83.179042,616.5
2025-09-04T14:12:28,37.043124,-83.178943,619.4
2025-09-04T14:12:29,37.043145,-83.178926,619.7
2025-09-04T14:12:38,37.043347,-83.178804,623.0
2025-09-04T14:12:39,37.043381,-83.178792,624.9
2025-09-04T14:12:45,37.043569,-83.178749,624.0
2025-09-04T14:12:48,37.043651,-83.178746,626.0
2025-09-04T14:12:49,37.043687,-83.178747,626.9
2025-09-04T14:12:51,37.043761,-83.178756,628.0
2025-09-04T14:12:54,37.043871,-83.178787,627.7
2025-09-04T14:12:58,37.044016,-83.178852,628.6
2025-09-04T14:12:59,37.04405,-83.17887,628.8
2025-09-04T14:13:01,37.044113,-83.178909,629.1
2025-09-04T14:13:03,37.044168,-83.17896,628.8
2025-09-04T14:13:08,37.044255,-83.1791,630.7
2025-09-04T14:13:09,37.044264,-83.179125,630.5
2025-09-04T14:13:13,37.044326,-83.179265,629.7
2025-09-04T14:13:18,37.044404,-83.179503,628.8
2025-09-04T14:13:19,37.044417,-83.179535,628.2
2025-09-04T14:13:22,37.044458,-83.179634,629.3
2025-09-04T14:13:28,37.044505,-83.1798,627.9
2025-09-04T14:13:29,37.04452,-83.179826,627.8
2025-09-04T14:13:38,37.044665,-83.180103,629.8
2025-09-04T14:13:39,37.044684,-83.180134,629.6
2025-09-04T14:13:48,37.044907,-83.180513,632.4
2025-09-04T14:13:49,37.044929,-83.180562,631.7
2025-09-04T14:13:52,37.04498,-83.180742,631.0
2025-09-04T14:13:56,37.045011,-83.180958,629.3
2025-09-04T14:13:58,37.045035,-83.181055,629.1
2025-09-04T14:13:59,37.045049,-83.181098,629.1
2025-09-04T14:14:02,37.045116,-83.181219,629.5
2025-09-04T14:14:07,37.045241,-83.181389,630.2
2025-09-04T14:14:08,37.04527,-83.181413,631.0
2025-09-04T14:14:09,37.045306,-83.181431,631.8
2025-09-04T14:14:18,37.045595,-83.181473,631.1
2025-09-04T14:14:19,37.045628,-83.181471,630.9
2025-09-04T14:14:21,37.04572,-83.181453,630.8
2025-09-04T14:14:24,37.045841,-83.181401,630.7
2025-09-04T14:14:28,37.046088,-83.181364,628.4
2025-09-04T14:14:29,37.046146,-83.18136,628.0
2025-09-04T14:14:31,37.046254,-83.181358,627.9
2025-09-04T14:14:35,37.0465,-83.181378,627.8
2025-09-04T14:14:36,37.046556,-83.181374,627.8
2025-09-04T14:14:37,37.046595,-83.181355,626.8
2025-09-04T14:14:38,37.046655,-83.181348,626.8
2025-09-04T14:14:39,37.046697,-83.181341,626.9
2025-09-04T14:14:41,37.046819,-83.181306,627.2
2025-09-04T14:14:45,37.047016,-83.181207,627.8
2025-09-04T14:14:47,37.047117,-83.181174,627.2
2025-09-04T14:14:48,37.047178,-83.181143,627.5
2025-09-04T14:14:49,37.047234,-83.181126,627.7
2025-09-04T14:14:51,37.047341,-83.181085,628.0
2025-09-04T14:14:58,37.047698,-83.180903,629.2
2025-09-04T14:14:59,37.047736,-83.180883,629.0
2025-09-04T14:15:03,37.047912,-83.180826,630.6
2025-09-04T14:15:06,37.048142,-83.180803,632.4
2025-09-04T14:15:08,37.04827,-83.180818,634.0
2025-09-04T14:15:09,37.048319,-83.180839,634.5
2025-09-04T14:15:12,37.048495,-83.180882,631.1
2025-09-04T14:15:14,37.048593,-83.180915,629.5
2025-09-04T14:15:16,37.048729,-83.180915,630.2
2025-09-04T14:15:18,37.048819,-83.180882,630.0
2025-09-04T14:15:19,37.048866,-83.180862,629.5
2025-09-04T14:15:21,37.048978,-83.180808,629.8
2025-09-04T14:15:22,37.049007,-83.180766,631.3
2025-09-04T14:15:28,37.049234,-83.180538,633.0
2025-09-04T14:15:29,37.049262,-83.180507,633.6
2025-09-04T14:15:33,37.049431,-83.180358,629.8
2025-09-04T14:15:38,37.049627,-83.180158,628.6
2025-09-04T14:15:39,37.049664,-83.180118,627.5
2025-09-04T14:15:48,37.050018,-83.179716,627.4
2025-09-04T14:15:49,37.050055,-83.179675,627.5
2025-09-04T14:15:52,37.050162,-83.179554,625.9
2025-09-04T14:15:55,37.05027,-83.179403,626.4
2025-09-04T14:15:58,37.050363,-83.179235,626.3
2025-09-04T14:15:59,37.05039,-83.179187,626.0
2025-09-04T14:16:02,37.050475,-83.179048,624.6
2025-09-04T14:16:08,37.050666,-83.178788,622.0
2025-09-04T14:16:09,37.050695,-83.178746,622.4
2025-09-04T14:16:12,37.050779,-83.178626,621.5
2025-09-04T14:16:15,37.050869,-83.178529,620.6
2025-09-04T14:16:18,37.05095,-83.178385,619.8
2025-09-04T14:16:19,37.050972,-83.178336,619.1
2025-09-04T14:16:20,37.050975,-83.1783,618.1
2025-09-04T14:16:21,37.050997,-83.178253,618.2
2025-09-04T14:16:23,37.05102,-83.178163,617.8
2025-09-04T14:16:28,37.051031,-83.177936,615.5
2025-09-04T14:16:29,37.051035,-83.177886,615.9
2025-09-04T14:16:38,37.051036,-83.177396,617.0
2025-09-04T14:16:39,37.051043,-83.177347,617.1
2025-09-04T14:16:41,37.051084,-83.177247,618.1
2025-09-04T14:16:43,37.051137,-83.177174,618.7
2025-09-04T14:16:46,37.051257,-83.177091,619.9
2025-09-04T14:16:48,37.051321,-83.177025,620.4
2025-09-04T14:16:49,37.051337,-83.17699,621.2
2025-09-04T14:16:50,37.051361,-83.176963,622.0
2025-09-04T14:16:53,37.051497,-83.17687,625.0
2025-09-04T14:16:54,37.051513,-83.176835,627.2
2025-09-04T14:16:56,37.051559,-83.176795,627.4
2025-09-04T14:16:58,37.05164,-83.176749,626.1
2025-09-04T14:16:59,37.051674,-83.176724,629.7
2025-09-04T14:17:04,37.051838,-83.176629,628.3
2025-09-04T14:17:08,37.051994,-83.17651,625.7
2025-09-04T14:17:09,37.052031,-83.176472,625.5
2025-09-04T14:17:11,37.052089,-83.176405,626.1
2025-09-04T14:17:12,37.052191,-83.176377,629.6
2025-09-04T14:17:15,37.052279,-83.176306,632.0
2025-09-04T14:17:16,37.052297,-83.176279,631.8
2025-09-04T14:17:18,37.052342,-83.176147,630.6
2025-09-04T14:17:19,37.052365,-83.176085,629.9
2025-09-04T14:17:20,37.052383,-83.176029,629.6
2025-09-04T14:17:21,37.052427,-83.175982,630.4
2025-09-04T14:17:22,37.052451,-83.175929,631.4
2025-09-04T14:17:24,37.052514,-83.175838,631.2
2025-09-04T14:17:26,37.052616,-83.175778,631.5
2025-09-04T14:17:27,37.052632,-83.175735,631.1
2025-09-04T14:17:28,37.052673,-83.175697,630.8
2025-09-04T14:17:29,37.052717,-83.175681,629.9
2025-09-04T14:17:30,37.05274,-83.17565,629.4
2025-09-04T14:17:33,37.052914,-83.175629,627.4
2025-09-04T14:17:34,37.052948,-83.175643,627.2
2025-09-04T14:17:38,37.053142,-83.175673,628.3
2025-09-04T14:17:39,37.053206,-83.175675,628.3
2025-09-04T14:17:41,37.053321,-83.17569,628.2
2025-09-04T14:17:42,37.053375,-83.175706,627.2
2025-09-04T14:17:48,37.053696,-83.175746,623.6
2025-09-04T14:17:49,37.053729,-83.175748,624.1
2025-09-04T14:17:52,37.053851,-83.175754,621.4
2025-09-04T14:17:58,37.05412,-83.1758,620.0
2025-09-04T14:17:59,37.054173,-83.17581,619.7
2025-09-04T14:18:00,37.05424,-83.175826,619.9
2025-09-04T14:18:04,37.054421,-83.175948,618.9
2025-09-04T14:18:05,37.054464,-83.175998,619.2
2025-09-04T14:18:08,37.054565,-83.176183,619.2
2025-09-04T14:18:09,37.054591,-83.176248,618.5
2025-09-04T14:18:11,37.054631,-83.176392,618.3
2025-09-04T14:18:18,37.054675,-83.176934,621.4
2025-09-04T14:18:19,37.054671,-83.176997,621.4
2025-09-04T14:18:22,37.054672,-83.177175,623.2
2025-09-04T14:18:28,37.054737,-83.177479,622.0
2025-09-04T14:18:29,37.054749,-83.177533,622.7
2025-09-04T14:18:34,37.054814,-83.177852,625.4
2025-09-04T14:18:38,37.054845,-83.178099,626.2
2025-09-04T14:18:39,37.054854,-83.178165,626.3
2025-09-04T14:18:47,37.054932,-83.178659,624.7
2025-09-04T14:18:48,37.054952,-83.178728,623.6
2025-09-04T14:18:49,37.054962,-83.178775,623.5
2025-09-04T14:18:51,37.054998,-83.178857,621.6
2025-09-04T14:18:56,37.055018,-83.179027,620.0
2025-09-04T14:18:58,37.055017,-83.179104,620.3
2025-09-04T14:18:59,37.055011,-83.179142,620.3
2025-09-04T14:19:04,37.054973,-83.179382,620.7
2025-09-04T14:19:06,37.055,-83.179507,618.0
2025-09-04T14:19:08,37.055061,-83.179635,616.9
2025-09-04T14:19:09,37.055101,-83.179691,617.1
2025-09-04T14:19:11,37.055188,-83.179781,617.8
2025-09-04T14:19:15,37.05537,-83.179912,618.7
2025-09-04T14:19:17,37.055468,-83.179951,618.3
2025-09-04T14:19:18,37.05553,-83.179962,618.4
2025-09-04T14:19:19,37.055586,-83.179972,618.9
2025-09-04T14:19:22,37.055728,-83.179994,619.0
2025-09-04T14:19:26,37.055887,-83.180046,620.3
2025-09-04T14:19:28,37.055981,-83.180048,622.5
2025-09-04T14:19:29,37.056024,-83.180055,623.0
2025-09-04T14:19:32,37.056167,-83.1801,623.6
2025-09-04T14:19:33,37.056139,-83.180082,623.3
2025-09-04T14:19:35,37.056273,-83.180093,626.4
2025-09-04T14:19:38,37.05642,-83.180133,625.0
2025-09-04T14:19:39,37.056461,-83.180154,625.2
2025-09-04T14:19:41,37.056569,-83.180179,626.5
2025-09-04T14:19:43,37.056649,-83.180172,629.6
2025-09-04T14:19:45,37.056733,-83.180179,630.1
2025-09-04T14:19:46,37.056779,-83.180187,629.8
2025-09-04T14:19:48,37.056776,-83.180208,629.1
2025-09-04T14:19:49,37.056827,-83.180204,628.1
2025-09-04T14:19:50,37.056873,-83.180198,627.8
2025-09-04T14:19:51,37.056954,-83.180195,628.0
2025-09-04T14:19:53,37.057063,-83.180169,629.5
2025-09-04T14:19:56,37.057169,-83.180137,629.5
2025-09-04T14:19:59,37.057263,-83.180085,629.3
2025-09-04T14:20:00,37.057288,-83.180068,629.7
2025-09-04T14:20:09,37.057615,-83.179852,631.7
2025-09-04T14:20:10,37.057646,-83.179824,633.0
2025-09-04T14:20:12,37.057693,-83.179772,632.3
2025-09-04T14:20:16,37.057846,-83.179645,632.4
2025-09-04T14:20:19,37.057929,-83.179555,634.0
2025-09-04T14:20:20,37.057963,-83.179518,634.6
2025-09-04T14:20:23,37.058078,-83.179415,635.7
2025-09-04T14:20:27,37.058232,-83.179321,632.3
2025-09-04T14:20:29,37.058378,-83.179259,634.3
2025-09-04T14:20:30,37.058448,-83.179232,633.9
2025-09-04T14:20:33,37.058592,-83.179161,635.8
2025-09-04T14:20:37,37.058755,-83.179124,635.7
2025-09-04T14:20:39,37.058816,-83.179127,636.5
2025-09-04T14:20:40,37.058852,-83.179137,636.4
2025-09-04T14:20:43,37.058972,-83.179188,636.9
2025-09-04T14:20:49,37.059152,-83.179288,637.1
2025-09-04T14:20:50,37.059189,-83.179304,638.0
2025-09-04T14:20:54,37.059323,-83.179368,637.3
2025-09-04T14:20:59,37.059489,-83.179471,638.2
2025-09-04T14:21:00,37.059534,-83.179486,637.9
2025-09-04T14:21:01,37.059577,-83.179499,637.8
2025-09-04T14:21:02,37.059629,-83.1795,638.0
2025-09-04T14:21:09,37.059977,-83.179482,639.1
2025-09-04T14:21:10,37.060023,-83.17948,639.2
2025-09-04T14:21:12,37.060115,-83.179487,639.8
2025-09-04T14:21:16,37.060296,-83.179475,640.1
2025-09-04T14:21:19,37.060428,-83.179477,640.9
2025-09-04T14:21:20,37.060469,-83.179474,641.1
2025-09-04T14:21:22,37.060544,-83.179478,640.2
2025-09-04T14:21:29,37.060872,-83.179441,639.3
2025-09-04T14:21:30,37.060921,-83.179434,638.8
2025-09-04T14:21:33,37.06106,-83.179393,636.4
2025-09-04T14:21:39,37.06137,-83.179233,635.3
2025-09-04T14:21:40,37.061423,-83.179208,635.1
2025-09-04T14:21:44,37.061619,-83.179093,634.3
2025-09-04T14:21:49,37.061774,-83.178938,633.9
2025-09-04T14:21:50,37.061794,-83.178909,634.6
2025-09-04T14:21:54,37.061899,-83.17875,635.6
2025-09-04T14:21:56,37.061937,-83.178637,635.5
2025-09-04T14:21:59,37.061969,-83.178475,635.6
2025-09-04T14:22:00,37.061974,-83.178418,636.1
2025-09-04T14:22:05,37.061974,-83.178203,636.8
2025-09-04T14:22:09,37.061954,-83.178065,635.1
2025-09-04T14:22:10,37.061954,-83.178057,635.4
2025-09-04T14:22:36,37.061942,-83.177917,637.0
2025-09-04T14:22:39,37.061963,-83.177805,637.2
2025-09-04T14:22:40,37.061974,-83.177767,637.3
2025-09-04T14:22:44,37.062033,-83.177604,640.7
2025-09-04T14:22:49,37.062149,-83.177365,639.5
2025-09-04T14:22:50,37.062181,-83.177317,638.2
2025-09-04T14:22:54,37.062302,-83.177127,638.0
2025-09-04T14:22:59,37.06246,-83.176935,636.5
2025-09-04T14:23:00,37.062485,-83.176897,636.4
2025-09-04T14:23:05,37.062581,-83.17669,633.9
2025-09-04T14:23:08,37.062662,-83.17654,632.3
2025-09-04T14:23:09,37.062703,-83.176485,632.3
2025-09-04T14:23:10,37.06274,-83.176434,631.7
2025-09-04T14:23:12,37.06282,-83.176345,630.5
2025-09-04T14:23:19,37.063036,-83.176056,632.5
2025-09-04T14:23:20,37.063058,-83.176025,632.6
2025-09-04T14:23:23,37.063129,-83.175906,632.2
2025-09-04T14:23:26,37.063212,-83.175805,632.0
2025-09-04T14:23:29,37.063271,-83.175713,632.2
2025-09-04T14:23:30,37.063291,-83.175677,632.2
2025-09-04T14:23:33,37.06337,-83.175552,632.5
2025-09-04T14:23:39,37.063506,-83.175266,633.2
2025-09-04T14:23:40,37.063522,-83.175213,633.0
2025-09-04T14:23:44,37.063584,-83.175015,634.5
2025-09-04T14:23:47,37.063598,-83.174842,634.0
2025-09-04T14:23:49,37.063624,-83.174711,633.5
2025-09-04T14:23:50,37.063631,-83.174646,633.1
2025-09-04T14:23:55,37.063658,-83.174354,632.1
2025-09-04T14:23:59,37.063705,-83.174135,631.7
2025-09-04T14:24:00,37.06372,-83.174089,631.6
2025-09-04T14:24:04,37.063791,-83.173948,631.1
2025-09-04T14:24:09,37.063919,-83.173742,631.3
2025-09-04T14:24:10,37.063939,-83.173691,631.4
2025-09-04T14:24:13,37.063983,-83.173524,631.2
2025-09-04T14:24:15,37.063995,-83.173413,631.0
2025-09-04T14:24:17,37.063999,-83.173297,631.3
2025-09-04T14:24:18,37.063982,-83.173242,631.3
2025-09-04T14:24:19,37.063976,-83.173182,631.1
2025-09-04T14:24:20,37.063976,-83.173131,631.0
2025-09-04T14:24:22,37.063951,-83.173009,630.4
2025-09-04T14:24:26,37.063866,-83.172741,630.4
2025-09-04T14:24:27,37.063841,-83.172673,630.9
2025-09-04T14:24:29,37.063774,-83.172557,630.8
2025-09-04T14:24:30,37.063742,-83.172497,630.6
2025-09-04T14:24:34,37.063621,-83.172274,629.8
2025-09-04T14:24:39,37.06346,-83.172079,629.0
2025-09-04T14:24:40,37.063447,-83.172044,629.1
2025-09-04T14:24:44,37.063421,-83.171868,628.4
2025-09-04T14:24:49,37.063439,-83.17156,628.5
2025-09-04T14:24:50,37.063453,-83.171501,628.8
2025-09-04T14:24:52,37.06347,-83.171389,629.3
2025-09-04T14:24:54,37.063502,-83.171281,629.3
2025-09-04T14:24:56,37.063554,-83.171163,630.2
2025-09-04T14:24:59,37.063639,-83.171016,630.2
2025-09-04T14:25:00,37.063659,-83.170973,630.0
2025-09-04T14:25:04,37.063732,-83.170767,629.2
2025-09-04T14:25:09,37.06385,-83.170484,628.0
2025-09-04T14:25:10,37.063878,-83.170425,628.5
2025-09-04T14:25:12,37.063916,-83.170329,627.1
2025-09-04T14:25:13,37.063918,-83.170274,627.1
2025-09-04T14:25:14,37.063936,-83.170214,627.7
2025-09-04T14:25:15,37.063929,-83.170167,627.3
2025-09-04T14:25:19,37.063959,-83.169946,626.4
2025-09-04T14:25:20,37.063957,-83.169893,627.3
2025-09-04T14:25:25,37.063962,-83.169666,626.2
2025-09-04T14:25:29,37.063982,-83.169507,625.6
2025-09-04T14:25:30,37.063995,-83.169462,626.3
2025-09-04T14:25:35,37.064057,-83.169276,623.9
2025-09-04T14:25:39,37.064092,-83.169139,622.8
2025-09-04T14:25:40,37.064101,-83.169105,623.3
2025-09-04T14:25:45,37.064135,-83.168933,620.3
2025-09-04T14:25:49,37.064201,-83.168774,619.8
2025-09-04T14:25:50,37.064223,-83.168744,618.8
2025-09-04T14:25:54,37.064322,-83.168634,617.2
2025-09-04T14:25:59,37.064419,-83.16847,616.6
2025-09-04T14:26:00,37.064437,-83.168444,614.3
2025-09-04T14:26:09,37.064547,-83.168237,612.5
2025-09-04T14:26:10,37.064559,-83.168207,612.2
2025-09-04T14:26:16,37.064647,-83.16799,606.6
2025-09-04T14:26:18,37.064689,-83.167903,604.1
2025-09-04T14:26:19,37.064727,-83.167849,602.7
2025-09-04T14:26:20,37.064757,-83.167799,602.6
2025-09-04T14:26:23,37.064874,-83.16766,602.5
2025-09-04T14:26:25,37.064944,-83.167624,601.2
2025-09-04T14:26:29,37.065072,-83.167486,597.2
2025-09-04T14:26:30,37.065117,-83.167455,596.2
2025-09-04T14:26:32,37.065189,-83.1674,594.5
2025-09-04T14:26:35,37.065307,-83.167346,590.2
2025-09-04T14:26:36,37.065328,-83.167317,590.3
2025-09-04T14:26:39,37.065391,-83.167279,590.8
2025-09-04T14:26:40,37.065403,-83.16727,590.8
2025-09-04T14:26:49,37.065672,-83.167136,590.2
2025-09-04T14:26:50,37.065701,-83.16712,590.6
2025-09-04T14:26:52,37.06576,-83.167084,589.7
2025-09-04T14:26:54,37.065839,-83.167055,587.4
2025-09-04T14:26:59,37.06599,-83.166958,585.6
2025-09-04T14:27:00,37.066023,-83.166936,585.5
2025-09-04T14:27:01,37.06605,-83.166921,585.9
2025-09-04T14:27:02,37.06611,-83.166912,585.0
2025-09-04T14:27:05,37.066192,-83.166876,584.9
2025-09-04T14:27:09,37.066333,-83.166848,581.7
2025-09-04T14:27:10,37.066364,-83.166833,581.2
2025-09-04T14:27:13,37.06647,-83.166768,577.8
2025-09-04T14:27:15,37.06654,-83.166709,577.0
2025-09-04T14:27:18,37.066606,-83.166619,576.5
2025-09-04T14:27:19,37.066616,-83.166591,573.4
2025-09-04T14:27:20,37.066624,-83.166565,572.7
2025-09-04T14:27:23,37.06667,-83.166478,572.3
2025-09-04T14:27:29,37.066812,-83.166317,573.1
2025-09-04T14:27:30,37.06683,-83.166305,573.5
2025-09-04T14:27:33,37.066916,-83.166255,572.5
2025-09-04T14:27:37,37.066999,-83.166165,571.0
2025-09-04T14:27:39,37.06705,-83.166129,570.7
2025-09-04T14:27:40,37.067082,-83.166108,570.4
2025-09-04T14:27:42,37.067156,-83.166058,567.6
